商品,价格,店铺,详情页,品牌,详情
花花公子（PLAYBOY）夹克男外套春秋款韩版时尚休闲夹克衫男士连帽上衣百搭男装 灰色 2XL,199.00,花花公子京东自营专区,https://item.jd.com/100023745120.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子夹克商品编号：100023745120商品毛重：0.58kg商品产地：中国福建货号：19224PL1943#材质：涤纶(聚酯纤维)100%衣门襟：拉链适用季节：秋季，冬季厚度：常规上市时间：2022年秋季领型：连帽适用人群：青年，青少年流行元素：印花，车缝线衣长：常规款风格：百搭风版型：标准型图案：字母适用场景：旅行，学校
JEEP SPIRIT吉普牛仔外套男韩版潮流春季2023新款潮牌春秋款大码上衣男士工装 J07灰色 4XL 建议(165/180斤),128.00,JEEP SPIRIT美美衫程专卖店,https://item.jd.com/10068220174612.html,品牌： JEEP SPIRIT,商品名称：JEEP SPIRIT吉普牛仔外套男韩版潮流春季2023新款潮牌春秋款大码上衣男士工装 J07灰色 4XL 建议(165/180斤)商品编号：10068220174612店铺： JEEP SPIRIT美美衫程专卖店商品毛重：1.0kg货号：bj-rCBphSGe3材质：其他衣门襟：单排扣适用季节：春季，秋季上市时间：2023年春季领型：翻领风格：运动风厚度：薄款衣长：短款版型：宽松型
森马旗下棉致2022年夏季新款国潮民族风刺绣短袖T恤男纯色圆领百搭体恤打底衫联名 白色刺绣上衣(面料) L 适合110-130斤,79.00,棉致筑琪专卖店,https://item.jd.com/10054011978005.html,品牌： 棉致,商品名称：森马旗下棉致2022年夏季新款国潮民族风刺绣短袖T恤男纯色圆领百搭体恤打底衫男装联名 白色刺绣上衣(面料) L 适合110-130斤商品编号：10054011978005店铺： 棉致筑琪专卖店商品毛重：1.0kg货号：tBGwSJiy材质：棉版型：修身型适用季节：夏季上市时间：2022年夏季领型：圆领适用人群：青年流行元素：刺绣风格：中国风厚度：薄款图案：纯色袖长：短袖
NY&ET官方品牌270克重短袖T恤男夏季新款圆领短款休闲舒适韩版上衣男装 黑色DTY-1（B）短袖 2XL,258.00,NY&ET旗舰店,https://item.jd.com/10069273970814.html,品牌： NY&ET,商品名称：NY&ET官方品牌270克重短袖T恤男夏季新款圆领短款休闲舒适韩版上衣男装 黑色DTY-1（B）短袖 2XL商品编号：10069273970814店铺： NY&ET旗舰店商品毛重：500.00g货号：WD-1799-NY10（DTY-1）（H5T11）#kSGPr材质：棉80%，涤纶(聚酯纤维)20%袖长：短袖适用季节：夏季上市时间：2023年夏季领型：圆领适用人群：青年，青少年流行元素：印花厚度：常规版型：宽松型图案：字母适用场景：运动，学校风格：休闲风休闲风：简约风
嘻哈街头【两条装】薄款弹力直筒牛仔裤男夏季宽松裤子男休闲裤男士男裤 8010黑+8010蓝2条常规 32码120-145斤优先发货,56.00,嘻哈街头男装旗舰店,https://item.jd.com/10036206583146.html,品牌： 嘻哈街头（HIPHOPBLOCK）,商品名称：嘻哈街头【两条装】薄款弹力直筒牛仔裤男夏季宽松裤子男休闲裤男士男裤 8010黑+8010蓝2条常规 32码120-145斤优先发货商品编号：10036206583146店铺： 嘻哈街头男装旗舰店商品毛重：400.00g货号：321647材质：涤纶(聚酯纤维)95%腰型：自然腰裤门襟：拉链上市时间：2021年秋季厚度：薄款适用人群：青年，中年流行元素：多口袋裤型：阔腿裤面料：常规牛仔布弹力：微弹裤长：长裤适用季节：夏季风格：休闲风休闲风：oversize
罗蒙（ROMON）轻奢欧货夏季潮牌T恤男短袖夏季丝光棉半袖潮流休闲时尚T恤男士新 黑色 4XL码160-180斤,208.00,罗蒙志盈专卖店,https://item.jd.com/10068926196168.html,品牌： 罗蒙（ROMON）,商品名称：罗蒙（ROMON）轻奢欧货夏季潮牌T恤男短袖夏季丝光棉半袖潮流休闲时尚T恤男士新 黑色 4XL码160-180斤商品编号：10068926196168店铺： 罗蒙志盈专卖店商品毛重：1.0kg货号：罗蒙23-2y15r2CP7sKkE材质：其他袖长：短袖适用季节：夏季上市时间：2023年春季领型：圆领面料：丝光风格：休闲风厚度：薄款版型：修身型
卡帝乐鳄鱼（CARTELO）休闲裤男裤冰丝夏季2023潮流裤子男士宽松时尚束脚裤 灰色 XL,158.00,卡帝乐鳄鱼（CARTELO）服饰京东自营专区,https://item.jd.com/100053723795.html,品牌： 卡帝乐鳄鱼（CARTELO）,商品名称：卡帝乐鳄鱼休闲裤商品编号：100053723795商品毛重：500.00g商品产地：中国福建省货号：X-1022KDLNZ2336XD裤门襟：系带材质：涤纶(聚酯纤维)28.5%，氨纶(聚氨酯弹性纤维)2.3%，莱赛尔69.2%厚度：常规裤型：束腿裤裤长：长裤腰型：自然腰适用人群：青年，青少年上市时间：2023年夏季风格：日韩风日韩风：韩版
Foss PhilT恤男士夏季宽松休闲短袖t恤棋盘格潮流半袖上衣男装TC3112黑XL,89.00,Foss Phil服饰京东自营旗舰店,https://item.jd.com/100044873440.html,品牌： Foss Phil,商品名称：Foss PhilT恤商品编号：100044873440商品毛重：230.00g商品产地：中国大陆货号：TC3112材质：氨纶(聚氨酯弹性纤维)5%，涤纶(聚酯纤维)95%袖长：五分袖适用季节：春季，夏季上市时间：2023年夏季厚度：常规适用人群：青年，青少年流行元素：印花版型：宽松型领型：圆领图案：格子，卡通动漫适用场景：跳舞，学校风格：复古风复古风：港风
特步（XTEP）运动短袖男装春夏季宽松T恤男透气速干衣篮球跑步上衣纯棉套头衫 珍珠白 M,59.00,骏言运动专营店,https://item.jd.com/10068863636110.html,品牌： 特步（XTEP）,商品名称：特步（XTEP）运动短袖男装春夏季宽松T恤男透气速干衣篮球跑步上衣纯棉套头衫 珍珠白 M商品编号：10068863636110店铺： 骏言运动专营店商品毛重：1.0kg货号：JYTB034材质：涤纶(聚酯纤维)版型：常规型适用季节：春季，夏季，四季通用上市时间：2023年夏季领型：翻领厚度：薄款适用运动：跑步，篮球，运动休闲功能：透气面料弹性：弹力适用性别：男，通用袖长：短袖
NASA PREME 短袖t恤男夏季男士短袖新款纯棉印花T恤打底衫潮流时尚半袖圆领 紫色 L-170体重115-130合适,49.00,NASA PREME镜铭飞专卖店,https://item.jd.com/10033908164006.html,品牌： NASA PREME,商品名称：NASA PREME 短袖t恤男夏季男士短袖新款纯棉印花T恤打底衫潮流时尚半袖圆领 紫色 L-170体重115-130合适商品编号：10033908164006店铺： NASA PREME镜铭飞专卖店商品毛重：1.0kg商品产地：中国大陆货号：CHINA单件材质：棉95%袖长：短袖适用季节：夏季上市时间：2021年夏季厚度：常规适用人群：青年流行元素：印花版型：宽松型风格：复古风领型：圆领图案：卡通动漫适用场景：日常
罗蒙短袖t恤男士商务休闲品质透气POLO领打底衫男装8716黑色110/50,158.00,罗蒙（ROMON）京东自营旗舰店,https://item.jd.com/100037089822.html,品牌： 罗蒙（ROMON）,商品名称：罗蒙T恤商品编号：100037089822商品毛重：220.00g商品产地：中国福建货号：8716材质：棉95%，氨纶(聚氨酯弹性纤维)5%袖长：短袖适用季节：四季通用，夏季上市时间：2023年夏季领型：POLO领适用人群：青年，中年流行元素：车缝线，简约厚度：薄款版型：宽松型图案：纯色适用场景：旅行，婚礼风格：休闲风休闲风：简约风
NY-MOS官方品牌旗舰联名T恤男夏季新款短袖男休闲舒适百搭圆领上衣男装 132黑色（B） 4XL（建议165-180斤）,249.00,NY-MOS男装旗舰店,https://item.jd.com/10070284702915.html,品牌： NY-MOS,商品名称：NY-MOS官方品牌旗舰联名T恤男夏季新款短袖男休闲舒适百搭圆领上衣男装 132黑色（B） 4XL（建议165-180斤）商品编号：10070284702915店铺： NY-MOS男装旗舰店商品毛重：500.00g货号：DXNB-DT-102（Y）（HRT22）#sRK4J材质：棉100%袖长：短袖适用季节：夏季上市时间：2023年春季领型：圆领适用人群：青年，青少年厚度：常规版型：标准型适用场景：居家，运动风格：休闲风休闲风：简约风
京日达 裤子男春夏季冰丝休闲直筒裤运动青少年男裤潮牌直筒长裤子男装 ZX-K305黑色 L（建议110-130斤）,58.00,京日达泽顺专卖店,https://item.jd.com/10071366735506.html,品牌： 京日达,商品名称：京日达 裤子男春夏季冰丝休闲直筒裤运动青少年男裤潮牌直筒长裤子男装 ZX-K305黑色 L（建议110-130斤）商品编号：10071366735506店铺： 京日达泽顺专卖店商品毛重：500.00g货号：ZX-K305材质：涤纶(聚酯纤维)100%腰型：自然腰厚度：常规上市时间：2023年春季裤门襟：系带适用人群：青年，青少年适用季节：春季，夏季裤长：长裤裤型：直筒裤弹力：微弹图案：纯色，条纹适用场景：旅行，运动风格：休闲风休闲风：简约风
啄木鸟（TUCANO）短袖T恤男圆领纯色纯棉时尚运动休闲百搭打底衫宽松潮流体恤上衣 白色 XL,79.00,啄木鸟（TUCANO）男装京东自营专区,https://item.jd.com/100019522063.html,品牌： 啄木鸟（TUCANO）,商品名称：啄木鸟短袖T恤商品编号：100019522063商品毛重：230.00g商品产地：中国厦门货号：22MY182ZM2130材质：棉100%袖长：短袖适用季节：夏季上市时间：2022年夏季领型：圆领适用人群：青年厚度：常规版型：标准型图案：纯色适用场景：运动风格：休闲风休闲风：oversize
国潮男装联名夏季套装男装时尚新款潮牌冰丝衬衫ins休闲百搭青少年男宽松一套曹范 【3件套】冰丝衬衫+短袖+短裤 M 收藏关注优先发货,88.00,曹范旗舰店,https://item.jd.com/10056038453165.html,品牌： 曹范（CAOFAN）,商品名称：国潮男装联名夏季套装男装时尚新款潮牌冰丝衬衫ins休闲百搭青少年男宽松一套曹范 【3件套】冰丝衬衫+短袖+短裤 M 收藏关注优先发货商品编号：10056038453165店铺： 曹范旗舰店商品毛重：1.0kg货号：CJWFtYyAdWcj材质：其他100%袖长：五分袖适用季节：夏季上市时间：2022年夏季厚度：常规面料：冰丝风格：百搭风适用人群：青年，青少年版型：宽松型
吉普（JEEP）T恤男2023夏季短袖男士V领纯色上衣透气短袖T恤男款 深灰色 2XL,99.00,jeep男装京东自营专区,https://item.jd.com/100011075813.html,品牌： 吉普（JEEP）,商品名称：吉普T恤商品编号：100011075813商品毛重：200.00g商品产地：中国广东省广州市货号：Q-GKXNJPT120ZY材质：棉95%版型：标准型适用季节：夏季上市时间：2023年夏季领型：V领适用人群：青年流行元素：车缝线厚度：常规图案：纯色，字母袖长：短袖风格：日韩风日韩风：韩版
稻草人（MEXICAN）防晒衣男潮流透气速干皮肤衣男休闲轻薄连帽夏季外套男084浅灰XL,128.00,稻草人（MEXICAN）男装京东自营旗舰店,https://item.jd.com/100019608854.html,品牌： 稻草人（MEXICAN）,商品名称：稻草人夹克商品编号：100019608854商品毛重：300.00g商品产地：福建泉州货号：J9F1751120084材质：锦纶/尼龙(聚酰胺纤维)100%衣门襟：拉链厚度：薄款衣长：常规款领型：连帽适用人群：青年下摆设计：直下摆版型：标准型上市时间：2022年夏季流行元素：印花，撞色图案：字母，拼色适用场景：旅行风格：休闲风休闲风：简约风
啄木鸟两件装男士纯棉短袖t恤夏季圆领黑白棉体恤T纯色上衣服打底男装 白色+黑色 XL(建议130-145斤）,88.00,啄木鸟千佰万专卖店,https://item.jd.com/10069554603951.html,品牌： 啄木鸟（TUCANO）,商品名称：啄木鸟两件装男士纯棉短袖t恤夏季圆领黑白棉体恤T纯色上衣服打底男装 白色+黑色 XL(建议130-145斤）商品编号：10069554603951店铺： 啄木鸟千佰万专卖店商品毛重：500.00g商品产地：中国大陆货号：ZMNTUCANO2023666888312QR材质：棉100%袖长：短袖适用季节：夏季上市时间：2023年春季领型：圆领适用人群：青年，青少年厚度：薄款版型：标准型图案：纯色适用场景：居家，学校风格：休闲风休闲风：简约风
FINGER FOG夏季短袖t恤男ins潮流小众宽松上衣oversize男女同款学生情侣装 史迪仔 白色 XL建议(115-130斤穿),59.00,FINGER FOG旗舰店,https://item.jd.com/10043826371729.html,品牌： FINGER FOG,商品名称：FINGER FOG夏季短袖t恤男ins潮流小众宽松上衣oversize男女同款学生情侣装 史迪仔 白色 XL建议(115-130斤穿)商品编号：10043826371729店铺： FINGER FOG旗舰店商品毛重：1.0kg商品产地：中国大陆货号：NA0370材质：棉95%版型：宽松型适用季节：夏季上市时间：2022年春季领型：圆领适用人群：青年，情侣流行元素：印花厚度：常规袖长：短袖图案：卡通动漫适用场景：居家，学校风格：休闲风休闲风：简约风
海澜之家（HLA）短袖T恤男女情侣装23新款panda wowo熊猫凉感t恤宽松短袖男夏季 漂白花纹B1 175/92A/L,118.00,海澜之家官方旗舰店,https://item.jd.com/10063688022607.html,品牌： 海澜之家（HLA）,商品名称：海澜之家（HLA）短袖T恤男女情侣装23新款panda wowo熊猫凉感t恤宽松短袖男夏季 漂白花纹B1 175/92A/L商品编号：10063688022607店铺： 海澜之家官方旗舰店商品毛重：1.0kg货号：HNTBW2Y089A材质：棉78%，涤纶(聚酯纤维)22%版型：宽松型适用季节：夏季上市时间：2023年夏季领型：圆领适用人群：青年，中年，青少年，情侣厚度：常规袖长：短袖面料：针织布图案：纯色，字母适用场景：居家，运动，学校风格：休闲风休闲风：简约风
后探牛仔衬衫男宽松春季休闲长袖衬衣男士工装外套男生格子迷彩外衣潮 黑色 2XL（160-175斤）,189.00,后探旗舰店,https://item.jd.com/10056822155230.html,品牌： 后探（HouTan）,商品名称：后探牛仔衬衫男宽松春季休闲长袖衬衣男士工装外套男生格子迷彩外衣潮 黑色 2XL（160-175斤）商品编号：10056822155230店铺： 后探旗舰店商品毛重：300.00g商品产地：中国大陆货号：LX-Z720材质：棉70%，涤纶(聚酯纤维)30%袖长：长袖适用季节：春季，秋季厚度：常规上市时间：2022年秋季领型：常规适用人群：青年，青少年流行元素：印花，多口袋版型：宽松型工艺：免烫，水洗面料：牛仔布图案：格子，迷彩适用场景：居家，学校风格：欧美风欧美风：英伦风
